resultId,raceId,driverId,constructorId,number,positionOrder,points,rank
150,25,8,6,1,2,8,1
151,25,15,7,11,3,6,7
152,25,5,1,23,4,5,3
153,25,9,2,4,5,4,4
154,25,17,9,10,6,3,6
155,25,12,4,6,7,2,10
156,25,4,4,5,8,1,8
157,25,14,9,9,9,0,12
158,25,1,1,22,10,0,5
159,25,10,7,12,11,0,13
160,25,20,5,15,12,0,11
161,25,2,2,3,13,0,9
162,25,22,11,17,14,0,14
163,25,6,3,8,15,0,15
164,25,3,3,7,16,0,17
165,25,7,5,14,17,0,16
166,25,21,10,21,18,0,19
167,25,16,10,20,19,0,18
168,25,18,11,16,20,0,20
169,26,1,1,22,1,10,3
170,26,2,2,3,2,8,2
171,26,22,11,17,3,6,11
172,26,8,6,1,4,5,1
173,26,5,1,23,5,4,5
174,26,4,4,5,6,3,6
175,26,15,7,11,7,2,13
176,26,6,3,8,8,1,14
177,26,3,3,7,9,0,16
178,26,17,9,10,10,0,4
179,26,7,5,14,11,0,9
180,26,10,7,12,12,0,15
181,26,13,6,2,13,0,8
182,26,9,2,4,14,0,12
183,26,18,11,16,15,0,10
184,26,12,4,6,16,0,7
185,26,21,10,21,17,0,17
186,26,16,10,20,18,0,18
187,26,20,5,15,19,0,\N
188,26,14,9,9,20,0,\N
189,27,1,1,22,1,10,2
190,27,12,4,6,2,8,9
191,27,13,6,2,3,6,5
192,27,2,2,3,4,5,1
193,27,5,1,23,5,4,4
194,27,8,6,1,6,3,3
195,27,9,2,4,7,2,6
196,27,20,5,15,8,1,8
197,27,15,7,11,9,0,12
198,27,3,3,7,10,0,15
199,27,4,4,5,11,0,13
200,27,7,5,14,12,0,10
201,27,14,9,9,13,0,11
202,27,6,3,8,14,0,17
203,27,16,10,20,15,0,18
204,27,21,10,21,16,0,20
205,27,18,11,16,17,0,16
206,27,22,11,17,18,0,19
207,27,17,9,10,19,0,14
208,27,10,7,12,20,0,7
209,28,5,1,23,1,10,7
210,28,10,7,12,2,8,6
211,28,8,6,1,3,6,1
212,28,4,4,5,4,5,8
213,28,1,1,22,5,4,3
214,28,12,4,6,6,3,4
215,28,15,7,11,7,2,5
216,28,9,2,4,8,1,9
217,28,17,9,10,9,0,10
218,28,2,2,3,10,0,11
219,28,14,9,9,11,0,16
220,28,18,11,16,12,0,13
221,28,6,3,8,13,0,18
222,28,3,3,7,14,0,12
223,28,21,10,21,15,0,15
224,28,22,11,17,16,0,14
225,28,13,6,2,17,0,2
226,28,7,5,14,18,0,17
227,28,16,10,20,19,0,19
228,28,20,5,15,20,0,20
229,29,13,6,2,1,10,1
230,29,1,1,22,2,8,2
231,29,9,2,4,3,6,4
232,29,5,1,23,4,5,3
233,29,15,7,11,5,4,12
234,29,20,5,15,6,3,6
235,29,10,7,12,7,2,8
236,29,3,3,7,8,1,10
237,29,2,2,3,9,0,7
238,29,7,5,14,10,0,11
239,29,12,4,6,11,0,9
240,29,17,9,10,12,0,14
241,29,18,11,16,13,0,18
242,29,21,10,21,14,0,15
243,29,6,3,8,15,0,13
244,29,22,11,17,16,0,16
245,29,14,9,9,17,0,19
246,29,8,6,1,18,0,5
247,29,16,10,20,19,0,17
248,29,4,4,5,20,0,\N
249,30,13,6,2,1,10,3
250,30,2,2,3,2,8,7
251,30,1,1,22,3,6,2
252,30,4,4,5,4,5,9
253,30,20,5,15,5,4,8
254,30,9,2,4,6,3,5
255,30,7,5,14,7,2,6
256,30,17,9,10,8,1,10
257,30,10,7,12,9,0,12
258,30,5,1,23,10,0,4
259,30,14,9,9,11,0,11
260,30,3,3,7,12,0,15
261,30,16,10,20,13,0,13
262,30,6,3,8,14,0,17
263,30,18,11,16,15,0,16
264,30,15,7,11,16,0,14
265,30,21,10,21,17,0,19
266,30,8,6,1,18,0,1
267,30,22,11,17,19,0,20
268,30,12,4,6,20,0,18
269,31,20,5,15,1,10,14
270,31,5,1,23,2,8,13
271,31,9,2,4,3,6,12
272,31,4,4,5,4,5,9
273,31,2,2,3,5,4,6
274,31,13,6,2,6,3,4
275,31,1,1,22,7,2,5
276,31,17,9,10,8,1,3
277,31,8,6,1,9,0,1
278,31,12,4,6,10,0,16
279,31,10,7,12,11,0,8
280,31,6,3,8,12,0,11
281,31,15,7,11,13,0,15
282,31,3,3,7,14,0,10
283,31,18,11,16,15,0,7
284,31,14,9,9,16,0,17
285,31,22,11,17,17,0,19
286,31,7,5,14,18,0,2
287,31,16,10,20,19,0,18
288,31,21,10,21,20,0,20
289,32,4,4,5,1,10,3
290,32,3,3,7,2,8,5
291,32,1,1,22,3,6,4
292,32,10,7,12,4,5,8
293,32,20,5,15,5,4,9
294,32,2,2,3,6,3,11
295,32,14,9,9,7,2,13
296,32,6,3,8,8,1,10
297,32,18,11,16,9,0,15
298,32,5,1,23,10,0,12
299,32,9,2,4,11,0,6
300,32,7,5,14,12,0,14
301,32,13,6,2,13,0,2
302,32,21,10,21,14,0,16
303,32,8,6,1,15,0,1
304,32,15,7,11,16,0,7
305,32,16,10,20,17,0,18
306,32,17,9,10,18,0,17
307,32,22,11,17,19,0,19
308,32,12,4,6,20,0,20
309,33,4,4,5,1,10,3
310,33,9,2,4,2,8,7
311,33,8,6,1,3,6,2
312,33,12,4,6,4,5,4
313,33,15,7,11,5,4,9
314,33,20,5,15,6,3,12
315,33,13,6,2,7,2,1
316,33,17,9,10,8,1,13
317,33,2,2,3,9,0,8
318,33,7,5,14,10,0,6
319,33,3,3,7,11,0,10
320,33,1,1,22,12,0,11
321,33,22,11,17,13,0,16
322,33,18,11,16,14,0,17
323,33,6,3,8,15,0,15
324,33,21,10,21,16,0,19
325,33,5,1,23,17,0,5
326,33,16,10,20,18,0,18
327,33,10,7,12,19,0,14
328,33,14,9,9,20,0,\N
329,34,1,1,22,1,10,1
330,34,13,6,2,2,8,4
331,34,8,6,1,3,6,2
332,34,4,4,5,4,5,5
333,34,2,2,3,5,4,3
334,34,9,2,4,6,3,7
335,34,10,7,12,7,2,6
336,34,12,4,6,8,1,8
337,34,20,5,15,9,0,9
338,34,14,9,9,10,0,14
339,34,22,11,17,11,0,16
340,34,6,3,8,12,0,17
341,34,7,5,14,13,0,12
342,34,17,9,10,14,0,13
343,34,3,3,7,15,0,10
344,34,18,11,16,16,0,15
345,34,21,10,21,17,0,18
346,34,5,1,23,18,0,11
347,34,16,10,20,19,0,19
348,34,15,7,11,20,0,20
349,35,13,6,2,1,10,1
350,35,4,4,5,2,8,8
351,35,8,6,1,3,6,3
352,35,20,5,15,4,5,7
353,35,1,1,22,5,4,4
354,35,10,7,12,6,3,2
355,35,5,1,23,7,2,6
356,35,15,7,11,8,1,5
357,35,17,9,10,9,0,14
358,35,2,2,3,10,0,10
359,35,9,2,4,11,0,9
360,35,3,3,7,12,0,12
361,35,18,11,16,13,0,11
362,35,7,5,14,14,0,13
363,35,22,11,17,15,0,16
364,35,16,10,20,16,0,17
365,35,6,3,8,17,0,18
366,35,21,10,21,18,0,15
367,35,12,4,6,19,0,\N
368,35,14,9,9,20,0,\N
369,36,8,6,6,1,10,1
370,36,4,1,1,2,8,2
371,36,1,1,2,3,6,3
372,36,2,2,9,4,5,6
373,36,21,4,3,5,4,7
374,36,13,6,5,6,3,8
375,36,3,3,16,7,2,5
376,36,23,7,11,8,1,12
377,36,15,7,12,9,0,13
378,36,5,4,4,10,0,10
379,36,22,11,8,11,0,14
380,36,11,8,22,12,0,18
381,36,17,9,15,13,0,9
382,36,24,5,18,14,0,15
383,36,18,11,7,15,0,17
384,36,19,8,23,16,0,19
385,36,16,12,20,17,0,20
386,36,25,3,17,18,0,16
387,36,14,9,14,19,0,11
388,36,9,2,10,20,0,4
389,36,26,5,19,21,0,21
390,36,27,12,21,22,0,22
391,37,4,1,1,1,10,2
392,37,1,1,2,2,8,1
393,37,8,6,6,3,6,4
394,37,2,2,9,4,5,5
395,37,13,6,5,5,4,3
396,37,21,4,3,6,3,9
397,37,15,7,12,7,2,10
398,37,5,4,4,8,1,7
399,37,25,3,17,9,0,8
400,37,17,9,15,10,0,14
401,37,22,11,8,11,0,15
402,37,18,11,7,12,0,16
403,37,11,8,22,13,0,13
404,37,26,5,19,14,0,18
405,37,23,7,11,15,0,19
406,37,19,8,23,16,0,20
407,37,24,5,18,17,0,12
408,37,9,2,10,18,0,17
409,37,3,3,16,19,0,6
410,37,14,9,14,20,0,11
411,37,27,12,21,21,0,21
412,37,16,12,20,22,0,\N
413,38,13,6,5,1,10,1
414,38,1,1,2,2,8,2
415,38,8,6,6,3,6,3
416,38,2,2,9,4,5,5
417,38,4,1,1,5,4,4
418,38,9,2,10,6,3,6
419,38,15,7,12,7,2,7
420,38,21,4,3,8,1,8
421,38,5,4,4,9,0,10
422,38,3,3,16,10,0,11
423,38,25,3,17,11,0,16
424,38,23,7,11,12,0,15
425,38,22,11,8,13,0,14
426,38,27,12,21,14,0,20
427,38,16,12,20,15,0,19
428,38,19,8,23,16,0,17
429,38,17,9,15,17,0,12
430,38,14,9,14,18,0,9
431,38,11,8,22,19,0,18
432,38,24,5,18,20,0,13
433,38,18,11,7,21,0,\N
434,38,26,5,19,22,0,\N
435,39,13,6,5,1,10,1
436,39,1,1,2,2,8,2
437,39,4,1,1,3,6,3
438,39,9,2,10,4,5,5
439,39,14,9,14,5,4,8
440,39,3,3,16,6,3,10
441,39,5,4,4,7,2,4
442,39,11,8,22,8,1,12
443,39,21,4,3,9,0,9
444,39,22,11,8,10,0,14
445,39,19,8,23,11,0,15
446,39,18,11,7,12,0,13
447,39,16,12,20,13,0,16
448,39,27,12,21,14,0,18
449,39,2,2,9,15,0,7
450,39,23,7,11,16,0,11
451,39,24,5,18,17,0,17
452,39,26,5,19,18,0,20
453,39,8,6,6,19,0,6
454,39,15,7,12,20,0,19
455,39,17,9,15,21,0,21
456,39,25,3,17,22,0,\N
457,40,4,1,1,1,10,1
458,40,1,1,2,2,8,2
459,40,13,6,5,3,6,4
460,40,21,4,3,4,5,5
461,40,9,2,10,5,4,3
462,40,2,2,9,6,3,12
463,40,25,3,17,7,2,7
464,40,8,6,6,8,1,6
465,40,26,5,19,9,0,10
466,40,22,11,8,10,0,13
467,40,18,11,7,11,0,9
468,40,3,3,16,12,0,11
469,40,5,4,4,13,0,14
470,40,14,9,14,14,0,8
471,40,15,7,12,15,0,18
472,40,23,7,11,16,0,17
473,40,11,8,22,17,0,15
474,40,19,8,23,18,0,16
475,40,27,12,21,19,0,20
476,40,16,12,20,20,0,19
477,40,17,9,15,21,0,21
478,40,24,5,18,22,0,\N
479,41,1,1,2,1,10,2
480,41,2,2,9,2,8,3
481,41,25,3,17,3,6,11
482,41,5,4,4,4,5,13
483,41,8,6,6,5,4,5
484,41,11,8,22,6,3,12
485,41,4,1,1,7,2,1
486,41,23,7,11,8,1,10
487,41,17,9,15,9,0,9
488,41,3,3,16,10,0,6
489,41,19,8,23,11,0,15
490,41,22,11,8,12,0,14
491,41,15,7,12,13,0,17
492,41,24,5,18,14,0,19
493,41,27,12,21,15,0,18
494,41,14,9,14,16,0,16
495,41,9,2,10,17,0,8
496,41,16,12,20,18,0,20
497,41,26,5,19,19,0,21
498,41,18,11,7,20,0,\N
499,41,13,6,5,21,0,4
500,41,21,4,3,22,0,7
501,42,1,1,2,1,10,2
502,42,4,1,1,2,8,3
503,42,13,6,5,3,6,4
504,42,8,6,6,4,5,1
505,42,5,4,4,5,4,7
506,42,15,7,12,6,3,10
507,42,17,9,15,7,2,8
508,42,20,2,10,8,1,6
509,42,21,4,3,9,0,9
510,42,25,3,17,10,0,13
511,42,19,8,23,11,0,12
512,42,18,11,7,12,0,14
513,42,26,5,19,13,0,16
514,42,16,12,20,14,0,15
515,42,27,12,21,15,0,18
516,42,3,3,16,16,0,11
517,42,24,5,18,17,0,17
518,42,2,2,9,18,0,5
519,42,11,8,22,19,0,19
520,42,14,9,14,20,0,\N
521,42,22,11,8,21,0,\N
522,42,23,7,11,22,0,\N
523,43,8,6,6,1,10,2
524,43,13,6,5,2,8,1
525,43,1,1,2,3,6,4
526,43,9,2,10,4,5,10
527,43,2,2,9,5,4,7
528,43,21,4,3,6,3,5
529,43,4,1,1,7,2,3
530,43,18,11,7,8,1,6
531,43,3,3,16,9,0,9
532,43,23,7,11,10,0,8
533,43,22,11,8,11,0,12
534,43,17,9,15,12,0,14
535,43,14,9,14,13,0,15
536,43,25,3,17,14,0,13
537,43,5,4,4,15,0,11
538,43,11,8,22,16,0,16
539,43,16,12,20,17,0,18
540,43,26,5,19,18,0,17
541,43,27,12,21,19,0,19
542,43,19,8,23,20,0,\N
543,43,15,7,12,21,0,\N
544,43,24,5,18,22,0,\N
545,44,8,6,6,1,10,1
546,44,4,1,1,2,8,3
547,44,1,1,2,3,6,4
548,44,9,2,10,4,5,6
549,44,13,6,5,5,4,2
550,44,2,2,9,6,3,5
551,44,5,4,4,7,2,9
552,44,21,4,3,8,1,7
553,44,22,11,8,9,0,13
554,44,18,11,7,10,0,16
555,44,14,9,14,11,0,12
556,44,3,3,16,12,0,11
557,44,25,3,17,13,0,10
558,44,11,8,22,14,0,14
559,44,27,12,21,15,0,21
560,44,24,5,18,16,0,17
561,44,15,7,12,17,0,18
562,44,19,8,23,18,0,20
563,44,26,5,19,19,0,15
564,44,23,7,11,20,0,8
565,44,16,12,20,21,0,22
566,44,17,9,15,22,0,19
567,45,4,1,1,1,10,2
568,45,13,6,5,2,8,1
569,45,17,9,15,3,6,8
570,45,25,3,17,4,5,5
571,45,14,9,14,5,4,6
572,45,2,2,9,6,3,7
573,45,9,2,10,7,2,9
574,45,5,4,4,8,1,11
575,45,1,1,2,9,0,3
576,45,21,4,3,10,0,12
577,45,22,11,8,11,0,14
578,45,19,8,23,12,0,13
579,45,15,7,12,13,0,10
580,45,8,6,6,14,0,4
581,45,11,8,22,15,0,16
582,45,23,7,11,16,0,15
583,45,28,12,21,17,0,17
584,45,18,11,7,18,0,18
585,45,16,12,20,19,0,19
586,45,3,3,16,20,0,20
587,45,26,5,19,21,0,21
588,45,24,5,18,22,0,22
589,46,1,1,2,1,10,2
590,46,8,6,6,2,8,1
591,46,2,2,9,3,6,5
